,ID_MUNICIP,Idade,Casos,CO_MUN_NOT
33355,SAO JOSE DO RIO PARDO,"(5, 10]",0.0,354970.0
33356,SAO JOSE DO RIO PARDO,"(10, 15]",0.0,354970.0
33357,SAO JOSE DO RIO PARDO,"(15, 20]",0.0,354970.0
33358,SAO JOSE DO RIO PARDO,"(20, 25]",0.0,354970.0
33359,SAO JOSE DO RIO PARDO,"(25, 30]",0.0,354970.0
33360,SAO JOSE DO RIO PARDO,"(30, 35]",0.0,354970.0
33361,SAO JOSE DO RIO PARDO,"(35, 40]",0.0,354970.0
33362,SAO JOSE DO RIO PARDO,"(40, 45]",0.0,354970.0
33363,SAO JOSE DO RIO PARDO,"(45, 50]",0.0,354970.0
33364,SAO JOSE DO RIO PARDO,"(50, 55]",0.0,354970.0
33365,SAO JOSE DO RIO PARDO,"(55, 60]",2.0,354970.0
33366,SAO JOSE DO RIO PARDO,"(60, 65]",2.0,354970.0
33367,SAO JOSE DO RIO PARDO,"(65, 70]",5.0,354970.0
33368,SAO JOSE DO RIO PARDO,"(70, 75]",2.0,354970.0
33369,SAO JOSE DO RIO PARDO,"(75, 80]",4.0,354970.0
33370,SAO JOSE DO RIO PARDO,"(80, 99]",15.0,354970.0
33371,SAO JOSE DO RIO PRETO,"(0, 5]",1.0,354980.0
33372,SAO JOSE DO RIO PRETO,"(5, 10]",0.0,354980.0
33373,SAO JOSE DO RIO PRETO,"(10, 15]",1.0,354980.0
33374,SAO JOSE DO RIO PRETO,"(15, 20]",3.0,354980.0
33375,SAO JOSE DO RIO PRETO,"(20, 25]",3.0,354980.0
33376,SAO JOSE DO RIO PRETO,"(25, 30]",8.0,354980.0
33377,SAO JOSE DO RIO PRETO,"(30, 35]",14.0,354980.0
33378,SAO JOSE DO RIO PRETO,"(35, 40]",23.0,354980.0
33379,SAO JOSE DO RIO PRETO,"(40, 45]",26.0,354980.0
33380,SAO JOSE DO RIO PRETO,"(45, 50]",43.0,354980.0
33381,SAO JOSE DO RIO PRETO,"(50, 55]",79.0,354980.0
33382,SAO JOSE DO RIO PRETO,"(55, 60]",99.0,354980.0
33383,SAO JOSE DO RIO PRETO,"(60, 65]",132.0,354980.0
33384,SAO JOSE DO RIO PRETO,"(65, 70]",139.0,354980.0
33385,SAO JOSE DO RIO PRETO,"(70, 75]",174.0,354980.0
33386,SAO JOSE DO RIO PRETO,"(75, 80]",171.0,354980.0
33387,SAO JOSE DO RIO PRETO,"(80, 99]",311.0,354980.0
33388,SAO JOSE DO VALE DO RIO PRETO,"(0, 5]",0.0,330515.0
33389,SAO JOSE DO VALE DO RIO PRETO,"(5, 10]",0.0,330515.0
33390,SAO JOSE DO VALE DO RIO PRETO,"(10, 15]",0.0,330515.0
33391,SAO JOSE DO VALE DO RIO PRETO,"(15, 20]",0.0,330515.0
33392,SAO JOSE DO VALE DO RIO PRETO,"(20, 25]",0.0,330515.0
33393,SAO JOSE DO VALE DO RIO PRETO,"(25, 30]",0.0,330515.0
33394,SAO JOSE DO VALE DO RIO PRETO,"(30, 35]",0.0,330515.0
33395,SAO JOSE DO VALE DO RIO PRETO,"(35, 40]",1.0,330515.0
33396,SAO JOSE DO VALE DO RIO PRETO,"(40, 45]",1.0,330515.0
33397,SAO JOSE DO VALE DO RIO PRETO,"(45, 50]",0.0,330515.0
33398,SAO JOSE DO VALE DO RIO PRETO,"(50, 55]",0.0,330515.0
33399,SAO JOSE DO VALE DO RIO PRETO,"(55, 60]",1.0,330515.0
33400,SAO JOSE DO VALE DO RIO PRETO,"(60, 65]",1.0,330515.0
33401,SAO JOSE DO VALE DO RIO PRETO,"(65, 70]",3.0,330515.0
33402,SAO JOSE DO VALE DO RIO PRETO,"(70, 75]",1.0,330515.0
33403,SAO JOSE DO VALE DO RIO PRETO,"(75, 80]",2.0,330515.0
33404,SAO JOSE DO VALE DO RIO PRETO,"(80, 99]",4.0,330515.0
33405,SAO JOSE DOS CAMPOS,"(0, 5]",1.0,354990.0
33406,SAO JOSE DOS CAMPOS,"(5, 10]",1.0,354990.0
33407,SAO JOSE DOS CAMPOS,"(10, 15]",0.0,354990.0
33408,SAO JOSE DOS CAMPOS,"(15, 20]",0.0,354990.0
33409,SAO JOSE DOS CAMPOS,"(20, 25]",4.0,354990.0
33410,SAO JOSE DOS CAMPOS,"(25, 30]",1.0,354990.0
33411,SAO JOSE DOS CAMPOS,"(30, 35]",9.0,354990.0
33412,SAO JOSE DOS CAMPOS,"(35, 40]",15.0,354990.0
33413,SAO JOSE DOS CAMPOS,"(40, 45]",18.0,354990.0
33414,SAO JOSE DOS CAMPOS,"(45, 50]",33.0,354990.0
33415,SAO JOSE DOS CAMPOS,"(50, 55]",35.0,354990.0
33416,SAO JOSE DOS CAMPOS,"(55, 60]",49.0,354990.0
33417,SAO JOSE DOS CAMPOS,"(60, 65]",82.0,354990.0
33418,SAO JOSE DOS CAMPOS,"(65, 70]",93.0,354990.0
33419,SAO JOSE DOS CAMPOS,"(70, 75]",72.0,354990.0
33420,SAO JOSE DOS CAMPOS,"(75, 80]",75.0,354990.0
33421,SAO JOSE DOS CAMPOS,"(80, 99]",132.0,354990.0
33422,SAO JOSE DOS PINHAIS,"(0, 5]",0.0,412550.0
33423,SAO JOSE DOS PINHAIS,"(5, 10]",0.0,412550.0
33424,SAO JOSE DOS PINHAIS,"(10, 15]",0.0,412550.0
33425,SAO JOSE DOS PINHAIS,"(15, 20]",0.0,412550.0
33426,SAO JOSE DOS PINHAIS,"(20, 25]",1.0,412550.0
33427,SAO JOSE DOS PINHAIS,"(25, 30]",0.0,412550.0
33428,SAO JOSE DOS PINHAIS,"(30, 35]",1.0,412550.0
33429,SAO JOSE DOS PINHAIS,"(35, 40]",3.0,412550.0
33430,SAO JOSE DOS PINHAIS,"(40, 45]",4.0,412550.0
33431,SAO JOSE DOS PINHAIS,"(45, 50]",0.0,412550.0
33432,SAO JOSE DOS PINHAIS,"(50, 55]",2.0,412550.0
33433,SAO JOSE DOS PINHAIS,"(55, 60]",1.0,412550.0
33434,SAO JOSE DOS PINHAIS,"(60, 65]",3.0,412550.0
33435,SAO JOSE DOS PINHAIS,"(65, 70]",4.0,412550.0
33436,SAO JOSE DOS PINHAIS,"(70, 75]",2.0,412550.0
33437,SAO JOSE DOS PINHAIS,"(75, 80]",2.0,412550.0
33438,SAO JOSE DOS PINHAIS,"(80, 99]",1.0,412550.0
33439,SAO JOSE DOS QUATRO MARCOS,"(0, 5]",0.0,510710.0
33440,SAO JOSE DOS QUATRO MARCOS,"(5, 10]",0.0,510710.0
33441,SAO JOSE DOS QUATRO MARCOS,"(10, 15]",0.0,510710.0
33442,SAO JOSE DOS QUATRO MARCOS,"(15, 20]",0.0,510710.0
33443,SAO JOSE DOS QUATRO MARCOS,"(20, 25]",0.0,510710.0
33444,SAO JOSE DOS QUATRO MARCOS,"(25, 30]",0.0,510710.0
33445,SAO JOSE DOS QUATRO MARCOS,"(30, 35]",0.0,510710.0
33446,SAO JOSE DOS QUATRO MARCOS,"(35, 40]",0.0,510710.0
33447,SAO JOSE DOS QUATRO MARCOS,"(40, 45]",0.0,510710.0
33448,SAO JOSE DOS QUATRO MARCOS,"(45, 50]",1.0,510710.0
33449,SAO JOSE DOS QUATRO MARCOS,"(50, 55]",0.0,510710.0
33450,SAO JOSE DOS QUATRO MARCOS,"(55, 60]",1.0,510710.0
33451,SAO JOSE DOS QUATRO MARCOS,"(60, 65]",1.0,510710.0
33452,SAO JOSE DOS QUATRO MARCOS,"(65, 70]",0.0,510710.0
33453,SAO JOSE DOS QUATRO MARCOS,"(70, 75]",3.0,510710.0
33454,SAO JOSE DOS QUATRO MARCOS,"(75, 80]",2.0,510710.0
33455,SAO JOSE DOS QUATRO MARCOS,"(80, 99]",1.0,510710.0
33456,SAO LEOPOLDO,"(0, 5]",0.0,431870.0
33457,SAO LEOPOLDO,"(5, 10]",0.0,431870.0
33458,SAO LEOPOLDO,"(10, 15]",0.0,431870.0
33459,SAO LEOPOLDO,"(15, 20]",0.0,431870.0
33460,SAO LEOPOLDO,"(20, 25]",0.0,431870.0
33461,SAO LEOPOLDO,"(25, 30]",0.0,431870.0
33462,SAO LEOPOLDO,"(30, 35]",2.0,431870.0
33463,SAO LEOPOLDO,"(35, 40]",2.0,431870.0
33464,SAO LEOPOLDO,"(40, 45]",6.0,431870.0
33465,SAO LEOPOLDO,"(45, 50]",6.0,431870.0
33466,SAO LEOPOLDO,"(50, 55]",9.0,431870.0
33467,SAO LEOPOLDO,"(55, 60]",17.0,431870.0
33468,SAO LEOPOLDO,"(60, 65]",13.0,431870.0
33469,SAO LEOPOLDO,"(65, 70]",23.0,431870.0
33470,SAO LEOPOLDO,"(70, 75]",21.0,431870.0
33471,SAO LEOPOLDO,"(75, 80]",12.0,431870.0
33472,SAO LEOPOLDO,"(80, 99]",27.0,431870.0
33473,SAO LOURENCO,"(0, 5]",0.0,316370.0
33474,SAO LOURENCO,"(5, 10]",0.0,316370.0
33475,SAO LOURENCO,"(10, 15]",0.0,316370.0
33476,SAO LOURENCO,"(15, 20]",0.0,316370.0
33477,SAO LOURENCO,"(20, 25]",0.0,316370.0
33478,SAO LOURENCO,"(25, 30]",0.0,316370.0
33479,SAO LOURENCO,"(30, 35]",0.0,316370.0
33480,SAO LOURENCO,"(35, 40]",0.0,316370.0
33481,SAO LOURENCO,"(40, 45]",1.0,316370.0
33482,SAO LOURENCO,"(45, 50]",0.0,316370.0
33483,SAO LOURENCO,"(50, 55]",3.0,316370.0
33484,SAO LOURENCO,"(55, 60]",2.0,316370.0
33485,SAO LOURENCO,"(60, 65]",4.0,316370.0
33486,SAO LOURENCO,"(65, 70]",4.0,316370.0
33487,SAO LOURENCO,"(70, 75]",2.0,316370.0
33488,SAO LOURENCO,"(75, 80]",5.0,316370.0
33489,SAO LOURENCO,"(80, 99]",6.0,316370.0
33490,SAO LOURENCO DA MATA,"(0, 5]",0.0,261370.0
33491,SAO LOURENCO DA MATA,"(5, 10]",0.0,261370.0
33492,SAO LOURENCO DA MATA,"(10, 15]",1.0,261370.0
33493,SAO LOURENCO DA MATA,"(15, 20]",0.0,261370.0
33494,SAO LOURENCO DA MATA,"(20, 25]",0.0,261370.0
33495,SAO LOURENCO DA MATA,"(25, 30]",1.0,261370.0
33496,SAO LOURENCO DA MATA,"(30, 35]",1.0,261370.0
33497,SAO LOURENCO DA MATA,"(35, 40]",4.0,261370.0
33498,SAO LOURENCO DA MATA,"(40, 45]",7.0,261370.0
33499,SAO LOURENCO DA MATA,"(45, 50]",6.0,261370.0
33500,SAO LOURENCO DA MATA,"(50, 55]",5.0,261370.0
33501,SAO LOURENCO DA MATA,"(55, 60]",7.0,261370.0
33502,SAO LOURENCO DA MATA,"(60, 65]",7.0,261370.0
33503,SAO LOURENCO DA MATA,"(65, 70]",21.0,261370.0
33504,SAO LOURENCO DA MATA,"(70, 75]",19.0,261370.0
33505,SAO LOURENCO DA MATA,"(75, 80]",7.0,261370.0
33506,SAO LOURENCO DA MATA,"(80, 99]",20.0,261370.0
33507,SAO LOURENCO DO OESTE,"(0, 5]",0.0,421690.0
33508,SAO LOURENCO DO OESTE,"(5, 10]",0.0,421690.0
33509,SAO LOURENCO DO OESTE,"(10, 15]",0.0,421690.0
33510,SAO LOURENCO DO OESTE,"(15, 20]",0.0,421690.0
33511,SAO LOURENCO DO OESTE,"(20, 25]",0.0,421690.0
33512,SAO LOURENCO DO OESTE,"(25, 30]",0.0,421690.0
33513,SAO LOURENCO DO OESTE,"(30, 35]",0.0,421690.0
33514,SAO LOURENCO DO OESTE,"(35, 40]",0.0,421690.0
33515,SAO LOURENCO DO OESTE,"(40, 45]",0.0,421690.0
33516,SAO LOURENCO DO OESTE,"(45, 50]",1.0,421690.0
33517,SAO LOURENCO DO OESTE,"(50, 55]",0.0,421690.0
33518,SAO LOURENCO DO OESTE,"(55, 60]",0.0,421690.0
33519,SAO LOURENCO DO OESTE,"(60, 65]",0.0,421690.0
33520,SAO LOURENCO DO OESTE,"(65, 70]",0.0,421690.0
33521,SAO LOURENCO DO OESTE,"(70, 75]",0.0,421690.0
33522,SAO LOURENCO DO OESTE,"(75, 80]",0.0,421690.0
33523,SAO LOURENCO DO OESTE,"(80, 99]",0.0,421690.0
33524,SAO LOURENCO DO SUL,"(0, 5]",0.0,431880.0
33525,SAO LOURENCO DO SUL,"(5, 10]",0.0,431880.0
33526,SAO LOURENCO DO SUL,"(10, 15]",0.0,431880.0
33527,SAO LOURENCO DO SUL,"(15, 20]",0.0,431880.0
33528,SAO LOURENCO DO SUL,"(20, 25]",0.0,431880.0
33529,SAO LOURENCO DO SUL,"(25, 30]",0.0,431880.0
33530,SAO LOURENCO DO SUL,"(30, 35]",0.0,431880.0
33531,SAO LOURENCO DO SUL,"(35, 40]",0.0,431880.0
33532,SAO LOURENCO DO SUL,"(40, 45]",0.0,431880.0
33533,SAO LOURENCO DO SUL,"(45, 50]",0.0,431880.0
33534,SAO LOURENCO DO SUL,"(50, 55]",0.0,431880.0
33535,SAO LOURENCO DO SUL,"(55, 60]",0.0,431880.0
33536,SAO LOURENCO DO SUL,"(60, 65]",0.0,431880.0
33537,SAO LOURENCO DO SUL,"(65, 70]",0.0,431880.0
33538,SAO LOURENCO DO SUL,"(70, 75]",0.0,431880.0
33539,SAO LOURENCO DO SUL,"(75, 80]",0.0,431880.0
33540,SAO LOURENCO DO SUL,"(80, 99]",2.0,431880.0
33541,SAO LUIS,"(0, 5]",6.0,211130.0
33542,SAO LUIS,"(5, 10]",3.0,211130.0
33543,SAO LUIS,"(10, 15]",4.0,211130.0
33544,SAO LUIS,"(15, 20]",8.0,211130.0
33545,SAO LUIS,"(20, 25]",9.0,211130.0
33546,SAO LUIS,"(25, 30]",18.0,211130.0
33547,SAO LUIS,"(30, 35]",21.0,211130.0
33548,SAO LUIS,"(35, 40]",39.0,211130.0
33549,SAO LUIS,"(40, 45]",39.0,211130.0
33550,SAO LUIS,"(45, 50]",63.0,211130.0
33551,SAO LUIS,"(50, 55]",83.0,211130.0
33552,SAO LUIS,"(55, 60]",96.0,211130.0
33553,SAO LUIS,"(60, 65]",162.0,211130.0
33554,SAO LUIS,"(65, 70]",177.0,211130.0
33555,SAO LUIS,"(70, 75]",162.0,211130.0
33556,SAO LUIS,"(75, 80]",161.0,211130.0
33557,SAO LUIS,"(80, 99]",326.0,211130.0
33558,SAO LUIS DE MONTES BELOS,"(0, 5]",0.0,522010.0
33559,SAO LUIS DE MONTES BELOS,"(5, 10]",0.0,522010.0
33560,SAO LUIS DE MONTES BELOS,"(10, 15]",0.0,522010.0
33561,SAO LUIS DE MONTES BELOS,"(15, 20]",0.0,522010.0
33562,SAO LUIS DE MONTES BELOS,"(20, 25]",0.0,522010.0
33563,SAO LUIS DE MONTES BELOS,"(25, 30]",0.0,522010.0
33564,SAO LUIS DE MONTES BELOS,"(30, 35]",1.0,522010.0
33565,SAO LUIS DE MONTES BELOS,"(35, 40]",2.0,522010.0
33566,SAO LUIS DE MONTES BELOS,"(40, 45]",0.0,522010.0
33567,SAO LUIS DE MONTES BELOS,"(45, 50]",0.0,522010.0
33568,SAO LUIS DE MONTES BELOS,"(50, 55]",0.0,522010.0
33569,SAO LUIS DE MONTES BELOS,"(55, 60]",11.0,522010.0
33570,SAO LUIS DE MONTES BELOS,"(60, 65]",2.0,522010.0
33571,SAO LUIS DE MONTES BELOS,"(65, 70]",6.0,522010.0
33572,SAO LUIS DE MONTES BELOS,"(70, 75]",8.0,522010.0
33573,SAO LUIS DE MONTES BELOS,"(75, 80]",9.0,522010.0
33574,SAO LUIS DE MONTES BELOS,"(80, 99]",8.0,522010.0
33575,SAO LUIS DO CURU,"(0, 5]",0.0,231260.0
33576,SAO LUIS DO CURU,"(5, 10]",0.0,231260.0
33577,SAO LUIS DO CURU,"(10, 15]",0.0,231260.0
33578,SAO LUIS DO CURU,"(15, 20]",0.0,231260.0
33579,SAO LUIS DO CURU,"(20, 25]",0.0,231260.0
33580,SAO LUIS DO CURU,"(25, 30]",0.0,231260.0
33581,SAO LUIS DO CURU,"(30, 35]",0.0,231260.0
33582,SAO LUIS DO CURU,"(35, 40]",0.0,231260.0
33583,SAO LUIS DO CURU,"(40, 45]",0.0,231260.0
33584,SAO LUIS DO CURU,"(45, 50]",0.0,231260.0
33585,SAO LUIS DO CURU,"(50, 55]",0.0,231260.0
33586,SAO LUIS DO CURU,"(55, 60]",0.0,231260.0
33587,SAO LUIS DO CURU,"(60, 65]",0.0,231260.0
33588,SAO LUIS DO CURU,"(65, 70]",0.0,231260.0
33589,SAO LUIS DO CURU,"(70, 75]",1.0,231260.0
33590,SAO LUIS DO CURU,"(75, 80]",4.0,231260.0
33591,SAO LUIS DO CURU,"(80, 99]",1.0,231260.0
33592,SAO LUIS DO PARAITINGA,"(0, 5]",0.0,355000.0
33593,SAO LUIS DO PARAITINGA,"(5, 10]",0.0,355000.0
33594,SAO LUIS DO PARAITINGA,"(10, 15]",0.0,355000.0
33595,SAO LUIS DO PARAITINGA,"(15, 20]",0.0,355000.0
33596,SAO LUIS DO PARAITINGA,"(20, 25]",0.0,355000.0
33597,SAO LUIS DO PARAITINGA,"(25, 30]",0.0,355000.0
33598,SAO LUIS DO PARAITINGA,"(30, 35]",0.0,355000.0
33599,SAO LUIS DO PARAITINGA,"(35, 40]",0.0,355000.0
33600,SAO LUIS DO PARAITINGA,"(40, 45]",0.0,355000.0
33601,SAO LUIS DO PARAITINGA,"(45, 50]",0.0,355000.0
33602,SAO LUIS DO PARAITINGA,"(50, 55]",0.0,355000.0
33603,SAO LUIS DO PARAITINGA,"(55, 60]",0.0,355000.0
33604,SAO LUIS DO PARAITINGA,"(60, 65]",0.0,355000.0
33605,SAO LUIS DO PARAITINGA,"(65, 70]",2.0,355000.0
33606,SAO LUIS DO PARAITINGA,"(70, 75]",0.0,355000.0
33607,SAO LUIS DO PARAITINGA,"(75, 80]",0.0,355000.0
33608,SAO LUIS DO PARAITINGA,"(80, 99]",0.0,355000.0
33609,SAO LUIS DO QUITUNDE,"(0, 5]",0.0,270850.0
33610,SAO LUIS DO QUITUNDE,"(5, 10]",0.0,270850.0
33611,SAO LUIS DO QUITUNDE,"(10, 15]",0.0,270850.0
33612,SAO LUIS DO QUITUNDE,"(15, 20]",1.0,270850.0
33613,SAO LUIS DO QUITUNDE,"(20, 25]",0.0,270850.0
33614,SAO LUIS DO QUITUNDE,"(25, 30]",0.0,270850.0
33615,SAO LUIS DO QUITUNDE,"(30, 35]",0.0,270850.0
33616,SAO LUIS DO QUITUNDE,"(35, 40]",0.0,270850.0
33617,SAO LUIS DO QUITUNDE,"(40, 45]",0.0,270850.0
33618,SAO LUIS DO QUITUNDE,"(45, 50]",0.0,270850.0
33619,SAO LUIS DO QUITUNDE,"(50, 55]",0.0,270850.0
33620,SAO LUIS DO QUITUNDE,"(55, 60]",0.0,270850.0
33621,SAO LUIS DO QUITUNDE,"(60, 65]",0.0,270850.0
33622,SAO LUIS DO QUITUNDE,"(65, 70]",0.0,270850.0
33623,SAO LUIS DO QUITUNDE,"(70, 75]",0.0,270850.0
33624,SAO LUIS DO QUITUNDE,"(75, 80]",0.0,270850.0
33625,SAO LUIS DO QUITUNDE,"(80, 99]",0.0,270850.0
33626,SAO LUIZ GONZAGA,"(0, 5]",0.0,431890.0
33627,SAO LUIZ GONZAGA,"(5, 10]",0.0,431890.0
33628,SAO LUIZ GONZAGA,"(10, 15]",0.0,431890.0
33629,SAO LUIZ GONZAGA,"(15, 20]",0.0,431890.0
33630,SAO LUIZ GONZAGA,"(20, 25]",0.0,431890.0
33631,SAO LUIZ GONZAGA,"(25, 30]",0.0,431890.0
33632,SAO LUIZ GONZAGA,"(30, 35]",0.0,431890.0
33633,SAO LUIZ GONZAGA,"(35, 40]",0.0,431890.0
33634,SAO LUIZ GONZAGA,"(40, 45]",1.0,431890.0
33635,SAO LUIZ GONZAGA,"(45, 50]",1.0,431890.0
33636,SAO LUIZ GONZAGA,"(50, 55]",0.0,431890.0
33637,SAO LUIZ GONZAGA,"(55, 60]",1.0,431890.0
33638,SAO LUIZ GONZAGA,"(60, 65]",2.0,431890.0
33639,SAO LUIZ GONZAGA,"(65, 70]",2.0,431890.0
33640,SAO LUIZ GONZAGA,"(70, 75]",0.0,431890.0
33641,SAO LUIZ GONZAGA,"(75, 80]",1.0,431890.0
33642,SAO LUIZ GONZAGA,"(80, 99]",4.0,431890.0
33643,SAO MANUEL,"(0, 5]",0.0,355010.0
33644,SAO MANUEL,"(5, 10]",0.0,355010.0
33645,SAO MANUEL,"(10, 15]",0.0,355010.0
33646,SAO MANUEL,"(15, 20]",0.0,355010.0
33647,SAO MANUEL,"(20, 25]",0.0,355010.0
33648,SAO MANUEL,"(25, 30]",0.0,355010.0
33649,SAO MANUEL,"(30, 35]",0.0,355010.0
33650,SAO MANUEL,"(35, 40]",0.0,355010.0
33651,SAO MANUEL,"(40, 45]",2.0,355010.0
33652,SAO MANUEL,"(45, 50]",1.0,355010.0
33653,SAO MANUEL,"(50, 55]",0.0,355010.0
33654,SAO MANUEL,"(55, 60]",1.0,355010.0
33655,SAO MANUEL,"(60, 65]",0.0,355010.0
33656,SAO MANUEL,"(65, 70]",1.0,355010.0
33657,SAO MANUEL,"(70, 75]",0.0,355010.0
33658,SAO MANUEL,"(75, 80]",2.0,355010.0
33659,SAO MANUEL,"(80, 99]",4.0,355010.0
33660,SAO MARCOS,"(0, 5]",0.0,431900.0
33661,SAO MARCOS,"(5, 10]",0.0,431900.0
33662,SAO MARCOS,"(10, 15]",0.0,431900.0
33663,SAO MARCOS,"(15, 20]",0.0,431900.0
33664,SAO MARCOS,"(20, 25]",0.0,431900.0
33665,SAO MARCOS,"(25, 30]",0.0,431900.0
33666,SAO MARCOS,"(30, 35]",0.0,431900.0
33667,SAO MARCOS,"(35, 40]",0.0,431900.0
33668,SAO MARCOS,"(40, 45]",0.0,431900.0
33669,SAO MARCOS,"(45, 50]",0.0,431900.0
33670,SAO MARCOS,"(50, 55]",0.0,431900.0
33671,SAO MARCOS,"(55, 60]",0.0,431900.0
33672,SAO MARCOS,"(60, 65]",0.0,431900.0
33673,SAO MARCOS,"(65, 70]",0.0,431900.0
33674,SAO MARCOS,"(70, 75]",0.0,431900.0
33675,SAO MARCOS,"(75, 80]",2.0,431900.0
33676,SAO MARCOS,"(80, 99]",0.0,431900.0
33677,SAO MARTINHO,"(0, 5]",0.0,421710.0
33678,SAO MARTINHO,"(5, 10]",0.0,421710.0
33679,SAO MARTINHO,"(10, 15]",0.0,421710.0
33680,SAO MARTINHO,"(15, 20]",0.0,421710.0
33681,SAO MARTINHO,"(20, 25]",0.0,421710.0
33682,SAO MARTINHO,"(25, 30]",0.0,421710.0
33683,SAO MARTINHO,"(30, 35]",0.0,421710.0
33684,SAO MARTINHO,"(35, 40]",0.0,421710.0
33685,SAO MARTINHO,"(40, 45]",0.0,421710.0
33686,SAO MARTINHO,"(45, 50]",0.0,421710.0
33687,SAO MARTINHO,"(50, 55]",0.0,421710.0
33688,SAO MARTINHO,"(55, 60]",1.0,421710.0
33689,SAO MARTINHO,"(60, 65]",1.0,421710.0
33690,SAO MARTINHO,"(65, 70]",0.0,421710.0
33691,SAO MARTINHO,"(70, 75]",0.0,421710.0
33692,SAO MARTINHO,"(75, 80]",0.0,421710.0
33693,SAO MARTINHO,"(80, 99]",0.0,421710.0
33694,SAO MATEUS,"(0, 5]",0.0,320490.0
33695,SAO MATEUS,"(5, 10]",0.0,320490.0
33696,SAO MATEUS,"(10, 15]",0.0,320490.0
33697,SAO MATEUS,"(15, 20]",0.0,320490.0
33698,SAO MATEUS,"(20, 25]",0.0,320490.0
33699,SAO MATEUS,"(25, 30]",2.0,320490.0
33700,SAO MATEUS,"(30, 35]",3.0,320490.0
33701,SAO MATEUS,"(35, 40]",2.0,320490.0
33702,SAO MATEUS,"(40, 45]",9.0,320490.0
33703,SAO MATEUS,"(45, 50]",4.0,320490.0
33704,SAO MATEUS,"(50, 55]",10.0,320490.0
33705,SAO MATEUS,"(55, 60]",9.0,320490.0
33706,SAO MATEUS,"(60, 65]",11.0,320490.0
33707,SAO MATEUS,"(65, 70]",9.0,320490.0
33708,SAO MATEUS,"(70, 75]",11.0,320490.0
33709,SAO MATEUS,"(75, 80]",6.0,320490.0
33710,SAO MATEUS,"(80, 99]",20.0,320490.0
33711,SAO MATEUS DO SUL,"(0, 5]",0.0,412560.0
33712,SAO MATEUS DO SUL,"(5, 10]",0.0,412560.0
33713,SAO MATEUS DO SUL,"(10, 15]",0.0,412560.0
33714,SAO MATEUS DO SUL,"(15, 20]",0.0,412560.0
33715,SAO MATEUS DO SUL,"(20, 25]",0.0,412560.0
33716,SAO MATEUS DO SUL,"(25, 30]",0.0,412560.0
33717,SAO MATEUS DO SUL,"(30, 35]",0.0,412560.0
33718,SAO MATEUS DO SUL,"(35, 40]",0.0,412560.0
33719,SAO MATEUS DO SUL,"(40, 45]",0.0,412560.0
33720,SAO MATEUS DO SUL,"(45, 50]",0.0,412560.0
33721,SAO MATEUS DO SUL,"(50, 55]",0.0,412560.0
33722,SAO MATEUS DO SUL,"(55, 60]",0.0,412560.0
33723,SAO MATEUS DO SUL,"(60, 65]",0.0,412560.0
33724,SAO MATEUS DO SUL,"(65, 70]",1.0,412560.0
33725,SAO MATEUS DO SUL,"(70, 75]",0.0,412560.0
33726,SAO MATEUS DO SUL,"(75, 80]",0.0,412560.0
33727,SAO MATEUS DO SUL,"(80, 99]",0.0,412560.0
33728,SAO MIGUEL ARCANJO,"(0, 5]",0.0,355020.0
33729,SAO MIGUEL ARCANJO,"(5, 10]",0.0,355020.0
33730,SAO MIGUEL ARCANJO,"(10, 15]",0.0,355020.0
33731,SAO MIGUEL ARCANJO,"(15, 20]",0.0,355020.0
33732,SAO MIGUEL ARCANJO,"(20, 25]",0.0,355020.0
33733,SAO MIGUEL ARCANJO,"(25, 30]",0.0,355020.0
33734,SAO MIGUEL ARCANJO,"(30, 35]",0.0,355020.0
33735,SAO MIGUEL ARCANJO,"(35, 40]",0.0,355020.0
33736,SAO MIGUEL ARCANJO,"(40, 45]",0.0,355020.0
33737,SAO MIGUEL ARCANJO,"(45, 50]",1.0,355020.0
33738,SAO MIGUEL ARCANJO,"(50, 55]",1.0,355020.0
33739,SAO MIGUEL ARCANJO,"(55, 60]",0.0,355020.0
33740,SAO MIGUEL ARCANJO,"(60, 65]",0.0,355020.0
33741,SAO MIGUEL ARCANJO,"(65, 70]",0.0,355020.0
33742,SAO MIGUEL ARCANJO,"(70, 75]",0.0,355020.0
33743,SAO MIGUEL ARCANJO,"(75, 80]",2.0,355020.0
33744,SAO MIGUEL ARCANJO,"(80, 99]",2.0,355020.0
33745,SAO MIGUEL DO ARAGUAIA,"(0, 5]",0.0,522020.0
33746,SAO MIGUEL DO ARAGUAIA,"(5, 10]",0.0,522020.0
33747,SAO MIGUEL DO ARAGUAIA,"(10, 15]",0.0,522020.0
33748,SAO MIGUEL DO ARAGUAIA,"(15, 20]",0.0,522020.0
33749,SAO MIGUEL DO ARAGUAIA,"(20, 25]",0.0,522020.0
33750,SAO MIGUEL DO ARAGUAIA,"(25, 30]",0.0,522020.0
33751,SAO MIGUEL DO ARAGUAIA,"(30, 35]",1.0,522020.0
33752,SAO MIGUEL DO ARAGUAIA,"(35, 40]",0.0,522020.0
33753,SAO MIGUEL DO ARAGUAIA,"(40, 45]",0.0,522020.0
33754,SAO MIGUEL DO ARAGUAIA,"(45, 50]",0.0,522020.0
33755,SAO MIGUEL DO ARAGUAIA,"(50, 55]",0.0,522020.0
33756,SAO MIGUEL DO ARAGUAIA,"(55, 60]",1.0,522020.0
